"desc","zip","title"
"7/22/2019 16:17, BREYER DR & LINDEN DR, CHELTENHAM, Station 5",19027,"Fire: FIRE ALARM"
"7/22/2019 16:20, SHEFFIELD DR & WEYMOUTH RD, PLYMOUTH, Station 308",19462,"EMS: FALL VICTIM"
"7/22/2019 16:17, HEARTHSTONE RD & DEEP HOLLOW RD, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 16:21, CHARLOTTE ST & MERVINE ST, LOWER POTTSGROVE, Station 329B",19464,"EMS: OVERDOSE"
"7/22/2019 16:22, HIGH ST & S PARK RD, LOWER POTTSGROVE",19464,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 16:24, GERMANTOWN PIKE & MIDDLE LN, PLYMOUTH",19462,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:22, COLLEGEVILLE RD & PARK AVE, UPPER PROVIDENCE",19426,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:22, SCHUYLKILL EXPY & RAMP I476 SB TO I76 EB, WEST CONSHOHOCKEN",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 16:30, WELSH RD & TENNIS AVE, HORSHAM, Station 352A",19002,"EMS: FRACTURE"
"7/22/2019 16:28, EXTENSION PENNSYLVANIA TPKE & BETHEL RD OVERPASS, WORCESTER",19446,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:30, CHURCH RD & MEADOW LN, SPRINGFIELD",19075,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:31, GERMANTOWN PIKE & MIDDLE LN, PLYMOUTH",19462,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:31, N KEIM ST & JACKSON ST, POTTSTOWN",19464,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 16:32, MAIN ST & W RACE ST, AMBLER, Station 351",19002,"EMS: SUBJECT IN PAIN"
"7/22/2019 16:34, 10TH AVE & HARRY ST, CONSHOHOCKEN, Station 35",19428,"Fire: FIRE ALARM"
"7/22/2019 16:35, EASTON RD & WYANDOTTE RD, UPPER MORELAND",19090,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:32, PENLLYN PIKE & N BETHLEHEM PIKE, LOWER GWYNEDD",19002,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:40, SHEFFIELD DR & OXFORD RD, PLYMOUTH, Station 44",19462,"Fire: WOODS/FIELD FIRE"
"7/22/2019 16:42, OLD YORK RD & CONNECTING ROAD, ABINGTON, Station 382",19001,"EMS: SYNCOPAL EPISODE"
"7/22/2019 16:48, KING ST & PENN ST, POTTSTOWN, Station 329",19464,"EMS: RESPIRATORY EMERGENCY"
"7/22/2019 16:47, BUCHERT RD & LAUREL WAY, LOWER POTTSGROVE, Station 329B",19464,"EMS: CARDIAC EMERGENCY"
"7/22/2019 16:49, SUMNEYTOWN PIKE & WAMBOLD RD, TOWAMENCIN",19438,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:52, CHAIN ST & W BLACKBERRY ALY, NORRISTOWN, Station 308A",19401,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/22/2019 16:54, OLD GULPH RD & AIRDALE RD, LOWER MERION",19010,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 16:53, GODDARD BLVD & N GULPH RD, UPPER MERION, Station 356",19406,"EMS: CVA/STROKE"
"7/22/2019 16:50, JACKSONVILLE RD & E COUNTY LINE RD, HATBORO",18974,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:51, OLD YORK RD & GUERNSEY AVE, ABINGTON",19001,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:54, DREXEL AVE & DEAD END, UPPER DUBLIN",19025,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 16:59, EASTON RD & GREENWOOD AVE, CHELTENHAM, Station 1",19095,"Fire: FIRE INVESTIGATION"
"7/22/2019 16:57, MAIN ST & 2ND ST, EAST GREENVILLE",18041,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:04, HOLLY LN & NICHOLSON RD, LOWER MERION, Station 26",19096,"Fire: FIRE ALARM"
"7/22/2019 17:10, COUNTY LINE RD & 2ND STREET PIKE, LOWER MORELAND",19006,"Traffic: DISABLED VEHICLE -"
"7/22/2019 16:54, SUSQUEHANNA RD & DREXEL AVE, UPPER DUBLIN",19034,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:15, WOODSIDE RD & W LANCASTER AVE, LOWER MERION",19003,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:13, BREYER CT & BREYER DR, CHELTENHAM, Station 358",19027,"EMS: ASSAULT VICTIM"
"7/22/2019 17:12, TOWNSHIP LINE RD & CHURCH RD, ABINGTON, Station 382",19027,"EMS: RESPIRATORY EMERGENCY"
"7/22/2019 17:12, COUNTY LINE RD & MEETINGHOUSE RD, HORSHAM, Station 352",19040,"EMS: HEAD INJURY"
"7/22/2019 17:13, CHURCH RD & CIRCLE DR, LOWER PROVIDENCE",19403,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:17, 5TH AVE & W VALLEY FORGE RD, UPPER MERION, Station 356",19406,"EMS: ASSAULT VICTIM"
"7/22/2019 17:20, RT422  & S LEWIS RD UNDERPASS, UPPER PROVIDENCE, Station 325",NA,"EMS: RESPIRATORY EMERGENCY"
"7/22/2019 17:19, HAMILTON ST & W LAFAYETTE ST, NORRISTOWN, Station 308A",19401,"EMS: SUBJECT IN PAIN"
"7/22/2019 17:18, LEE ST, WHITEMARSH, Station 318",19428,"EMS: VEHICLE ACCIDENT"
"7/22/2019 17:10, COUNTY LINE RD & SOMERS DR, LOWER MORELAND",19006,"Traffic: DISABLED VEHICLE -"
"7/22/2019 17:19, CANAL ST & PORT PROVIDENCE RD, UPPER PROVIDENCE",19460,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:17, LEE ST & E HECTOR ST, WHITEMARSH",19428,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:22, GERMANTOWN PIKE & BRIDLE PATH RD, EAST NORRITON, Station 308B",19403,"EMS: ALLERGIC REACTION"
"7/22/2019 17:22, GULPH RD & GODDARD BLVD, UPPER MERION",19406,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:26, EDGE HILL RD & HAWTHORNE RD, ABINGTON",19038,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:27, THORNBERRY RD & WISTAR DR, CHELTENHAM, Station 358A",19095,"EMS: MEDICAL ALERT ALARM"
"7/22/2019 17:30, DEKALB PIKE & SKIPPACK PIKE, WHITPAIN, Station 33",19422,"Fire: FIRE ALARM"
"7/22/2019 17:28, ALLENDALE RD & W DEKALB PIKE, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:30, EICHELE RD & DEEP CREEK RD, NEW HANOVER",18074,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:32, DEKALB PIKE, WHITPAIN, Station 33",19422,"Fire: ELECTRICAL FIRE OUTSIDE"
"7/22/2019 17:34, CANAL ST & PORT PROVIDENCE RD, UPPER PROVIDENCE",19460,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:33, QUIGLEY AVE & SILVER AVE, UPPER MORELAND",19090,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:31, 4TH ST & JOHNSON ST, POTTSTOWN, Station 329",19464,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/22/2019 17:39, CONSHOHOCKEN STATE RD & E MONTGOMERY AVE, LOWER MERION",19004,"Traffic: DISABLED VEHICLE -"
"7/22/2019 17:38, GAYL RD & COVENTRY AVE, CHELTENHAM",19012,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:37, BUTLER PIKE & RIDGE PIKE, WHITEMARSH",19428,"Traffic: DISABLED VEHICLE -"
"7/22/2019 17:37, DAVISVILLE RD & TERWOOD RD, UPPER MORELAND",19040,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:37, PLYMOUTH RD & BEAVER RD, CHELTENHAM",19038,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:41, BIG RD & FREDERICK DR, UPPER FREDERICK, Station 308C",19492,"EMS: ALTERED MENTAL STATUS"
"7/22/2019 17:42, BYBERRY RD & MEYER LN, UPPER MORELAND, Station 10",19040,"Fire: FIRE ALARM"
"7/22/2019 17:43, COUNTY LINE RD & HEATON RD, LOWER MORELAND",19006,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:46, LIMEKILN PIKE & RT309 EXPY SB, CHELTENHAM, Station 1",NA,"Fire: WOODS/FIELD FIRE"
"7/22/2019 17:50, PENNSYLVANIA TPKE & SERVICE ROAD, UPPER MERION",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:49, RAMP RIDGE PIKE WB TO I476  & RIDGE PIKE, PLYMOUTH, Station 43",NA,"Fire: VEHICLE ACCIDENT"
"7/22/2019 17:47, MAIN ST & S SCHUYLKILL AVE, WEST NORRITON, Station 308B",19403,"EMS: DIZZINESS"
"7/22/2019 17:49, RAMP RIDGE PIKE WB TO I476  & RIDGE PIKE, PLYMOUTH, Station 308",NA,"EMS: VEHICLE ACCIDENT"
"7/22/2019 17:48, W DEKALB PIKE, UPPER MERION, Station 356",19406,"EMS: VEHICLE ACCIDENT"
"7/22/2019 17:50, E 9TH AVE & SPRING MILL AVE, WHITEMARSH",19428,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:48, RAMP RIDGE PIKE WB TO I476  & RIDGE PIKE, PLYMOUTH",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:47, W DEKALB PIKE & BRANDYWINE LN, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:52, E COUNTY LINE RD & CENTENNIAL RD, UPPER MORELAND",19040,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:54, QUIGLEY AVE & SILVER AVE, UPPER MORELAND",19090,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:54, EDGE HILL RD & ARDSLEY AVE, ABINGTON, Station 383",19038,"EMS: ALLERGIC REACTION"
"7/22/2019 17:54, AIRY ST & GEORGE ST, NORRISTOWN, Station 308A",19401,"EMS: CHOKING"
"7/22/2019 17:51, E CHURCH RD & JENKINTOWN RD, CHELTENHAM",19027,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 17:53, EDENCROFT RD & PINNEY RD, LOWER MORELAND",19006,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 18:00, CONSHOHOCKEN STATE RD & E MONTGOMERY AVE, LOWER MERION",19004,"Traffic: DISABLED VEHICLE -"
"7/22/2019 18:00, PAPER MILL RD & SKYLINE DR, SPRINGFIELD, Station 351A",19038,"EMS: ALTERED MENTAL STATUS"
"7/22/2019 18:00, GULPH RD & TURN LANE, UPPER MERION, Station 47",NA,"Fire: FIRE ALARM"
"7/22/2019 17:58, PINE ST & W ROBERTS ST, NORRISTOWN, Station 308A",19401,"EMS: SUBJECT IN PAIN"
"7/22/2019 17:57, BRIDGE ST & TOWPATH, UPPER PROVIDENCE, Station 3A85",19453,"EMS: VEHICLE ACCIDENT"
"7/22/2019 17:57, BRIDGE ST & TOWPATH, UPPER PROVIDENCE",19453,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:58, CROOKED LN & CHARLES ST, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:58, CROOKED LN & CHARLES ST, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 17:52, COUNTY LINE RD & DAVISVILLE RD, UPPER MORELAND",18974,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 18:02, AIRY ST & ASTOR ST, NORRISTOWN, Station 308A",19401,"EMS: SUBJECT IN PAIN"
"7/22/2019 18:04, LANCASTER AVE & N BRYN MAWR AVE, LOWER MERION, Station 23",19010,"Fire: FIRE ALARM"
"7/22/2019 18:09, PHEASANT DR & PINE RD, LOWER MORELAND",19006,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 18:11, COVENTRY AVE & VALLEY RD, CHELTENHAM, Station 358",19027,"EMS: CARDIAC EMERGENCY"
"7/22/2019 18:15, JENKINTOWN RD, CHELTENHAM, Station 358",NA,"EMS: RESPIRATORY EMERGENCY"
"7/22/2019 18:18, ALLENDALE RD & ELLIOTT DR, UPPER MERION, Station 356",19406,"EMS: LACERATIONS"
"7/22/2019 18:16, ASHBOURNE RD, CHELTENHAM, Station 358",19095,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/22/2019 18:16, BLUEROUTE  & BALLIGOMINGO RD UNDERPASS, WEST CONSHOHOCKEN",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:19, PLYMOUTH RD & DEKALB PIKE, LOWER GWYNEDD",19002,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:17, W GERMANTOWN PIKE & SIERRA RD, PLYMOUTH",19462,"Traffic: DISABLED VEHICLE -"
"7/22/2019 18:19, WHEATSHEAF LN & KEITH RD, ABINGTON",19001,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 18:25, CANDLEWOOD WAY & RITTENHOUSE RD, TOWAMENCIN",19438,"Traffic: HAZARDOUS ROAD CONDITIONS -"
"7/22/2019 18:25, FITZWATERTOWN RD & ALPIN DR, UPPER DUBLIN",19025,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:21, GALLAGHER RD & SEVEN STARS LN, PLYMOUTH",19428,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:25, PHILMONT AVE & RED LION RD, LOWER MORELAND",19006,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:22, RT422  & PERKIOMEN TRAIL UNDERPASS, UPPER PROVIDENCE",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:30, FOOTHILL DR & NICHOLAS DR, ABINGTON, Station 200",19006,"Fire: FIRE ALARM"
"7/22/2019 18:32, WOODLAND AVE & TAFT RD, EAST NORRITON, Station 308B",19403,"EMS: FALL VICTIM"
"7/22/2019 18:34, VALLEY FORGE PARK RD & COUNTY LINE RD, UPPER MERION, Station 47",19406,"Fire: ELECTRICAL FIRE OUTSIDE"
"7/22/2019 18:35, MAIN ST & S BROAD ST, LANSDALE",19446,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:39, MAIN ST & S BROAD ST, LANSDALE, Station 345",19446,"EMS: VEHICLE ACCIDENT"
"7/22/2019 18:41, CITY AVE & KINGS GRANT DR, LOWER MERION",19004,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 18:42, CENTER AVE & SOUTH ST, POTTSTOWN, Station 69",19464,"Fire: BUILDING FIRE"
"7/22/2019 18:41, 5TH ST & UNNAMED ALY, LANSDALE, Station 345",19446,"EMS: CARDIAC EMERGENCY"
"7/22/2019 18:44, EASTON RD & FAIR OAKS AVE, HORSHAM, Station 352",19044,"EMS: OVERDOSE"
"7/22/2019 18:46, RIVER RD & HOLLOW RD, LOWER MERION",19072,"Traffic: DISABLED VEHICLE -"
"7/22/2019 18:54, LYSTER RD & DALE RD, SPRINGFIELD, Station 700",19075,"Fire: ELECTRICAL FIRE OUTSIDE"
"7/22/2019 19:02, CHELTENHAM AVE & ANDREWS AVE, CHELTENHAM, Station 358",19027,"EMS: HEAD INJURY"
"7/22/2019 19:07, FOX HOUND DR & MARBLE HL, WHITEMARSH, Station 318",19444,"EMS: GENERAL WEAKNESS"
"7/22/2019 19:19, SUSQUEHANNA RD & RR CROSSING, ABINGTON, Station 383",NA,"EMS: UNCONSCIOUS SUBJECT"
"7/22/2019 19:18, FIR DR & PERKIOMEN BLVD, UPPER PROVIDENCE, Station 34",19426,"Fire: BUILDING FIRE"
"7/22/2019 19:22, MONTGOMERY AVE & WOODSIDE RD, LOWER MERION, Station 313",19041,"EMS: HEAD INJURY"
"7/22/2019 19:26, RT422 BYP & RAMP S GROSSTOWN RD TO RT422 WB, WEST POTTSGROVE",19464,"Traffic: DISABLED VEHICLE -"
"7/22/2019 19:38, LAUREL LN & MULBERRY LN, LOWER MERION",19041,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 19:45, HAMLET CIR & HAMLET DR, UPPER MERION, Station 356",19406,"EMS: DIABETIC EMERGENCY"
"7/22/2019 19:42, BONNIE LN & CORNWALLIS WAY, PERKIOMEN, Station 324",19426,"EMS: HEMORRHAGING"
"7/22/2019 19:46, CONSHOHOCKEN STATE RD & WAVERLY RD, LOWER MERION",19035,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 19:47, ANDERS RD & CREST RD, UPPER GWYNEDD, Station 345B",19446,"EMS: ABDOMINAL PAINS"
"7/22/2019 19:58, RT422 BYP & S HANOVER ST UNDERPASS, CHESTER COUNTY",NA,"Traffic: DISABLED VEHICLE -"
"7/22/2019 20:00, EDGEWOOD RD & ST GEORGES RD, LOWER MERION",19003,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 20:04, EASTON RD & ALLISON RD, UPPER MORELAND, Station 10",19090,"Fire: FIRE INVESTIGATION"
"7/22/2019 20:02, WOODLAWN AVE & MELROSE AVE, CHELTENHAM, Station 358",19027,"EMS: ALTERED MENTAL STATUS"
"7/22/2019 20:01, KING ST & MANATAWNY ST, POTTSTOWN, Station 329",19464,"EMS: SEIZURES"
"7/22/2019 20:09, E CHURCH RD & JENKINTOWN RD, CHELTENHAM",19027,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 20:08, OLD YORK RD & GREEN BRIAR RD, CHELTENHAM, Station 358",19027,"EMS: RESPIRATORY EMERGENCY"
"7/22/2019 20:12, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: MEDICAL ALERT ALARM"
"7/22/2019 20:12, RAMP I476 NB TO RIDGE PIKE & BLUEROUTE NB, PLYMOUTH",NA,"Traffic: DISABLED VEHICLE -"
"7/22/2019 20:22, 9TH AVE & HALLOWELL ST, CONSHOHOCKEN, Station 313A",19428,"EMS: FALL VICTIM"
"7/22/2019 20:22, RAMP RT29 TO RT422 EB & CONNECTING ROAD, UPPER GWYNEDD",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 20:31, EVERGREEN AVE & STENTON AVE, SPRINGFIELD, Station 351A",19038,"EMS: HEAD INJURY"
"7/22/2019 20:33, BUCHERT RD & LAUREL WAY, LOWER POTTSGROVE, Station 329B",19464,"EMS: UNCONSCIOUS SUBJECT"
"7/22/2019 20:36, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 53",19403,"Fire: FIRE ALARM"
"7/22/2019 20:38, DOCK DR & DETWILER RD, TOWAMENCIN, Station 345B",19446,"EMS: SUBJECT IN PAIN"
"7/22/2019 20:22, RAMP RT29 TO RT422 EB & CONNECTING ROAD, CHELTENHAM",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 20:44, BETHLEHEM PIKE, MONTGOMERY, Station 345",NA,"EMS: ALLERGIC REACTION"
"7/22/2019 20:44, DEKALB PIKE & S HENDERSON RD, UPPER MERION, Station 356",19406,"EMS: UNCONSCIOUS SUBJECT"
"7/22/2019 20:46, FULMER RD & MAIN ST, LOWER FREDERICK, Station 52",19473,"Fire: ELECTRICAL FIRE OUTSIDE"
"7/22/2019 20:51, EDGE HILL RD & RUSH RD, ABINGTON, Station 100",19001,"Fire: FIRE INVESTIGATION"
"7/22/2019 20:51, SWEETBRIAR CIR & SWEETBRIAR RD, UPPER MERION, Station 356",19406,"EMS: ASSAULT VICTIM"
"7/22/2019 20:52, MARSHALL ST & KOHN ST, NORRISTOWN, Station 308A",19401,"EMS: GENERAL WEAKNESS"
"7/22/2019 20:53, MAIN ST & N BROAD ST, LANSDALE, Station 345",19446,"EMS: OVERDOSE"
"7/22/2019 20:54, LOWER STATE RD & BRYANT CT, HORSHAM",19002,"Traffic: DISABLED VEHICLE -"
"7/22/2019 20:22, RAMP RT29 TO RT422 EB & CONNECTING ROAD, HORSHAM",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:02, MALL BLVD & N GULPH RD, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:15, EDGEWOOD RD & ST GEORGES RD, LOWER MERION",19003,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 21:20, HIGH ST & S YORK ST, POTTSTOWN, Station 329",19464,"EMS: SUBJECT IN PAIN"
"7/22/2019 21:17, CHELTENHAM AVE, CHELTENHAM, Station 358A",NA,"EMS: VEHICLE ACCIDENT"
"7/22/2019 21:20, W BROAD ST & MIFFLIN ST, SOUDERTON",18964,"Traffic: DISABLED VEHICLE -"
"7/22/2019 21:17, CHELTENHAM AVE & E UPSAL ST, CHELTENHAM",19038,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:24, CHELTENHAM AVE & OGONTZ AVE, CHELTENHAM",19150,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:23, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 322",19403,"EMS: HEMORRHAGING"
"7/22/2019 21:22, LOWER RD & ALLENTOWN RD, FRANCONIA",18964,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:27, LOWER RD, FRANCONIA, Station 74",18964,"Fire: VEHICLE ACCIDENT"
"7/22/2019 21:28, CITY AVE & N 47TH ST, LOWER MERION, Station 313",19004,"EMS: LACERATIONS"
"7/22/2019 21:28, LOWER RD, FRANCONIA, Station 339",18964,"EMS: VEHICLE ACCIDENT"
"7/22/2019 21:31, BELMONT AVE & COLWYN LN, LOWER MERION, Station 313",19004,"EMS: ALTERED MENTAL STATUS"
"7/22/2019 21:47, MEETING HOUSE LN & LEVERING MILL RD, LOWER MERION",19066,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 21:50, EDGEWOOD RD & ST GEORGES RD, LOWER MERION",19003,"Traffic: ROAD OBSTRUCTION -"
"7/22/2019 21:49, RUSCOMBE AVE & WALNUT AVE, ABINGTON, Station 383",19038,"EMS: CARDIAC EMERGENCY"
"7/22/2019 21:53, SCHOOL HOUSE LN & SPRING RD, LEHIGH COUNTY",18041,"EMS: CARDIAC ARREST"
"7/22/2019 22:00, RELIANCE RD & DUKE ALY, SOUDERTON, Station 339",18964,"EMS: CARDIAC EMERGENCY"
"7/22/2019 22:05, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 322",19403,"EMS: ALTERED MENTAL STATUS"
"7/22/2019 22:09, MAIN ST & OLD SUMNEYTOWN PIKE, LOWER SALFORD, Station 344",19438,"EMS: HEAD INJURY"
"7/22/2019 22:08, SUMMIT ST & COLONIAL AVE, FRANCONIA, Station 339",18964,"EMS: FRACTURE"
"7/22/2019 22:11, CAVERSHAM RD & NEW GULPH RD, LOWER MERION, Station 23",19010,"Fire: FIRE ALARM"
"7/22/2019 22:19, NEW HOPE ST & SAW MILL CT, EAST NORRITON, Station 308",19401,"EMS: SUBJECT IN PAIN"
"7/22/2019 22:29, MEADOW CT & DEAD END, MONTGOMERY, Station 345A",NA,"EMS: CARDIAC EMERGENCY"
"7/22/2019 22:35, S ITHAN AVE, DELAWARE COUNTY, Station 23",19010,"Fire: ELECTRICAL FIRE OUTSIDE"
"7/22/2019 22:36, WOODSTREAM DR & WESTOVER CLUB DR, WEST NORRITON, Station 308B",19403,"EMS: LACERATIONS"
"7/22/2019 22:36, HIGH ST, POTTSTOWN, Station 329",19464,"EMS: OVERDOSE"
"7/22/2019 22:40, HOLLY TREE RD & OLD ORCHARD RD, ABINGTON, Station 382",19001,"EMS: UNCONSCIOUS SUBJECT"
"7/22/2019 22:43, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: FALL VICTIM"
"7/22/2019 22:45, BLACK ROCK RD & S COLLEGEVILLE RD, UPPER PROVIDENCE, Station 324",19460,"EMS: HEAD INJURY"
"7/22/2019 22:51, CHELTENHAM AVE & OGONTZ AVE, CHELTENHAM",19150,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 22:54, REINER RD & SPRING HILL RD, WORCESTER, Station 322",19403,"EMS: FALL VICTIM"
"7/22/2019 23:01, BLUEROUTE  & FRONT ST UNDERPASS, PLYMOUTH",NA,"Traffic: VEHICLE LEAKING FUEL -"
"7/22/2019 23:06, BLUEROUTE  & FRONT ST UNDERPASS, PLYMOUTH, Station 43",NA,"Fire: VEHICLE LEAKING FUEL"
"7/22/2019 23:11, MATHER WAY & COMPOUND 19, CHELTENHAM, Station 358",NA,"EMS: GENERAL WEAKNESS"
"7/22/2019 23:14, VALLEY FORGE CIR & OLD VALLEY FORGE RD, UPPER MERION, Station 356",19406,"EMS: HEAD INJURY"
"7/22/2019 23:10, W BUTLER PIKE & STENTON AVE, WHITEMARSH",19462,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 23:16, W BUTLER PIKE, WHITEMARSH, Station 318",19002,"EMS: CARDIAC EMERGENCY"
"7/22/2019 23:29, STOVER RD & MAIN ST, LOWER SALFORD",19438,"Traffic: HAZARDOUS ROAD CONDITIONS -"
"7/22/2019 23:06, BLUEROUTE  & BALLIGOMINGO RD UNDERPASS, WEST CONSHOHOCKEN, Station 43",NA,"Fire: VEHICLE LEAKING FUEL"
"7/22/2019 23:01, BLUEROUTE  & BALLIGOMINGO RD UNDERPASS, WEST CONSHOHOCKEN",NA,"Traffic: VEHICLE LEAKING FUEL -"
"7/22/2019 23:36, SCHUYLKILL EXPY & GYPSY LN OVERPASS, UPPER MERION",NA,"Traffic: VEHICLE ACCIDENT -"
"7/22/2019 23:54, FLINTLOCK DR & DEAD END, UPPER GWYNEDD, Station 345B",19446,"EMS: SUBJECT IN PAIN"
"7/23/2019 0:01, S ROBERTS RD, DELAWARE COUNTY, Station 23",19010,"Fire: UNKNOWN TYPE FIRE"
"7/23/2019 0:01, ITHAN AVE & CLYDE RD, DELAWARE COUNTY, Station 23",19085,"Fire: UNKNOWN TYPE FIRE"
"7/23/2019 0:32, KEYSTONE DR & LINFIELD TRAPPE RD, LIMERICK, Station 51",19468,"Fire: FIRE ALARM"
"7/23/2019 0:34, EXTENSION PENNSYLVANIA TPKE & TOWNSHIP LINE RD UNDERPASS, PLYMOUTH",NA,"Traffic: DISABLED VEHICLE -"
"7/23/2019 0:41, JOHN RUSSELL CIR & WILLIAMS WAY, CHELTENHAM, Station 358",19027,"EMS: RESPIRATORY EMERGENCY"
"7/23/2019 0:55, BETHLEHEM PIKE & ARGYLE AVE, AMBLER, Station 351",19002,"EMS: ALTERED MENTAL STATUS"
"7/23/2019 0:54, SUSQUEHANNA RD & WATER TOWER DR, UPPER DUBLIN",19025,"Traffic: DISABLED VEHICLE -"
"7/23/2019 0:58, EXTENSION PENNSYLVANIA TPKE & TOWNSHIP LINE RD UNDERPASS, PLYMOUTH, Station 308",NA,"EMS: CARDIAC EMERGENCY"
"7/23/2019 1:07, S HANOVER ST & TEMPLE RD, CHESTER COUNTY",NA,"Traffic: ROAD OBSTRUCTION -"
"7/23/2019 1:11, TROOPER RD & S PARKVIEW DR, LOWER PROVIDENCE",19403,"Traffic: DISABLED VEHICLE -"
"7/23/2019 1:26, QUEEN ST & MONTGOMERY ST, POTTSTOWN, Station 329",19464,"EMS: NAUSEA/VOMITING"
"7/23/2019 1:32, CITY AVE & DREXEL RD, LOWER MERION",19131,"Traffic: VEHICLE ACCIDENT -"
"7/23/2019 1:36, EASTON RD & RAMP I276 TO RT611 NB, UPPER MORELAND, Station 384",NA,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/23/2019 1:37, 1ST ST & ELM AVE, LOWER PROVIDENCE, Station 53",19403,"Fire: FIRE ALARM"
