Name,Date,Status,Category,Wind,Pressure,TS_diameter,HU_diameter
Leslie,9/4/2012 18:00,tropical storm,0,60,988,345.234,0
Leslie,9/5/2012 0:00,tropical storm,0,60,988,345.234,0
Leslie,9/5/2012 6:00,hurricane,1,65,985,391.2652,17.2617
Leslie,9/5/2012 12:00,hurricane,1,70,982,391.2652,23.0156
Leslie,9/5/2012 18:00,hurricane,1,70,982,391.2652,40.2773
Leslie,9/6/2012 0:00,hurricane,1,65,984,368.2496,40.2773
Leslie,9/6/2012 6:00,hurricane,1,65,984,368.2496,40.2773
Leslie,9/6/2012 12:00,hurricane,1,65,983,368.2496,40.2773
Leslie,9/6/2012 18:00,hurricane,1,65,982,322.2184,40.2773
Leslie,9/7/2012 0:00,hurricane,1,65,982,322.2184,69.0468
Leslie,9/7/2012 6:00,hurricane,1,65,982,322.2184,69.0468
Leslie,9/7/2012 12:00,tropical storm,0,60,981,322.2184,0
Leslie,9/7/2012 18:00,tropical storm,0,60,981,333.7262,0
Leslie,9/8/2012 0:00,tropical storm,0,60,983,333.7262,0
Leslie,9/8/2012 6:00,tropical storm,0,55,985,333.7262,0
Leslie,9/8/2012 12:00,tropical storm,0,55,987,333.7262,0
Leslie,9/8/2012 18:00,tropical storm,0,55,988,333.7262,0
Leslie,9/9/2012 0:00,tropical storm,0,55,988,333.7262,0
Leslie,9/9/2012 6:00,tropical storm,0,55,988,345.234,0
Leslie,9/9/2012 12:00,tropical storm,0,55,988,345.234,0
Leslie,9/9/2012 18:00,tropical storm,0,55,988,345.234,0
Leslie,9/10/2012 0:00,tropical storm,0,55,988,345.234,0
Leslie,9/10/2012 6:00,tropical storm,0,60,985,379.7574,0
Leslie,9/10/2012 12:00,hurricane,1,65,980,379.7574,23.0156
Leslie,9/10/2012 18:00,hurricane,1,65,975,379.7574,23.0156
Leslie,9/11/2012 0:00,hurricane,1,65,970,379.7574,23.0156
Leslie,9/11/2012 6:00,hurricane,1,65,968,517.851,34.5234
Michael,9/3/2012 6:00,tropical depression,-1,25,1015,0,0
Michael,9/3/2012 12:00,tropical depression,-1,25,1014,0,0
Michael,9/3/2012 18:00,tropical depression,-1,30,1013,0,0
Michael,9/4/2012 0:00,tropical depression,-1,30,1011,0,0
Michael,9/4/2012 6:00,tropical storm,0,35,1009,34.5234,0
Michael,9/4/2012 12:00,tropical storm,0,40,1007,57.539,0
Michael,9/4/2012 18:00,tropical storm,0,45,1006,57.539,0
Michael,9/5/2012 0:00,tropical storm,0,45,1005,57.539,0
Michael,9/5/2012 6:00,tropical storm,0,45,1005,69.0468,0
Michael,9/5/2012 12:00,tropical storm,0,50,1001,80.5546,0
Michael,9/5/2012 18:00,hurricane,1,65,992,80.5546,11.5078
Michael,9/6/2012 0:00,hurricane,1,80,981,92.0624,23.0156
Michael,9/6/2012 6:00,hurricane,2,95,968,115.078,28.7695
Michael,9/6/2012 12:00,hurricane,3,100,964,115.078,28.7695
Michael,9/6/2012 18:00,hurricane,2,95,968,115.078,28.7695
Michael,9/7/2012 0:00,hurricane,2,90,970,126.5858,40.2773
Michael,9/7/2012 6:00,hurricane,2,90,970,126.5858,40.2773
Michael,9/7/2012 12:00,hurricane,2,90,970,126.5858,40.2773
Michael,9/7/2012 18:00,hurricane,2,85,973,126.5858,40.2773
Michael,9/8/2012 0:00,hurricane,1,80,977,115.078,40.2773
Michael,9/8/2012 6:00,hurricane,1,80,978,115.078,40.2773
Michael,9/8/2012 12:00,hurricane,2,85,975,115.078,40.2773
Michael,9/8/2012 18:00,hurricane,2,90,972,115.078,40.2773
Michael,9/9/2012 0:00,hurricane,2,90,973,115.078,40.2773
Michael,9/9/2012 6:00,hurricane,2,85,976,115.078,40.2773
Michael,9/9/2012 12:00,hurricane,2,85,976,138.0936,46.0312
Michael,9/9/2012 18:00,hurricane,1,80,979,138.0936,46.0312
Michael,9/10/2012 0:00,hurricane,1,75,982,149.6014,40.2773
Michael,9/10/2012 6:00,hurricane,1,70,985,149.6014,40.2773
Michael,9/10/2012 12:00,hurricane,1,70,986,149.6014,40.2773
Michael,9/10/2012 18:00,hurricane,1,65,988,149.6014,34.5234
Michael,9/11/2012 0:00,tropical storm,0,60,991,115.078,0
Michael,9/11/2012 6:00,tropical storm,0,55,994,80.5546,0
Michael,9/11/2012 12:00,tropical storm,0,45,997,80.5546,0
Nadine,9/10/2012 12:00,tropical depression,-1,25,1008,0,0
Nadine,9/10/2012 18:00,tropical depression,-1,25,1007,0,0
Nadine,9/11/2012 0:00,tropical depression,-1,25,1007,0,0
Nadine,9/11/2012 6:00,tropical depression,-1,25,1007,0,0
Nadine,9/11/2012 12:00,tropical depression,-1,30,1006,0,0
Nadine,9/11/2012 18:00,tropical depression,-1,30,1006,0,0
Nadine,9/12/2012 0:00,tropical storm,0,35,1004,115.078,0
Nadine,9/12/2012 6:00,tropical storm,0,45,1001,138.0936,0
Nadine,9/12/2012 12:00,tropical storm,0,50,997,207.1404,0
Nadine,9/12/2012 18:00,tropical storm,0,55,994,230.156,0
Nadine,9/13/2012 0:00,tropical storm,0,60,990,264.6794,0
Nadine,9/13/2012 6:00,tropical storm,0,60,990,276.1872,0
Nadine,9/13/2012 12:00,tropical storm,0,60,990,322.2184,0
Nadine,9/13/2012 18:00,tropical storm,0,60,989,356.7418,0
Nadine,9/14/2012 0:00,tropical storm,0,60,989,379.7574,0
Nadine,9/14/2012 6:00,tropical storm,0,60,987,379.7574,0
Nadine,9/14/2012 12:00,tropical storm,0,60,986,379.7574,0
Nadine,9/14/2012 18:00,hurricane,1,65,984,379.7574,34.5234
Nadine,9/15/2012 0:00,hurricane,1,70,981,368.2496,34.5234
Nadine,9/15/2012 6:00,hurricane,1,70,980,368.2496,34.5234
Nadine,9/15/2012 12:00,hurricane,1,70,980,345.234,46.0312
Nadine,9/15/2012 18:00,hurricane,1,70,980,345.234,46.0312
Nadine,9/16/2012 0:00,hurricane,1,70,981,345.234,46.0312
Nadine,9/16/2012 6:00,hurricane,1,65,984,345.234,46.0312
Nadine,9/16/2012 12:00,hurricane,1,65,985,345.234,57.539
Nadine,9/16/2012 18:00,hurricane,1,65,985,345.234,57.539
Nadine,9/17/2012 0:00,tropical storm,0,60,986,345.234,0
Nadine,9/17/2012 6:00,tropical storm,0,60,987,356.7418,0
Nadine,9/17/2012 12:00,tropical storm,0,55,988,356.7418,0
Nadine,9/17/2012 18:00,tropical storm,0,55,988,356.7418,0
Nadine,9/18/2012 0:00,tropical storm,0,50,989,356.7418,0
Nadine,9/18/2012 6:00,tropical storm,0,50,989,368.2496,0
Nadine,9/18/2012 12:00,tropical storm,0,50,989,368.2496,0
Nadine,9/18/2012 18:00,tropical storm,0,50,989,437.2964,0
Nadine,9/19/2012 0:00,tropical storm,0,50,989,437.2964,0
Nadine,9/19/2012 6:00,tropical storm,0,50,989,437.2964,0
Nadine,9/19/2012 12:00,tropical storm,0,50,989,437.2964,0
Nadine,9/19/2012 18:00,tropical storm,0,50,987,437.2964,0
Nadine,9/20/2012 0:00,tropical storm,0,50,986,448.8042,0
Nadine,9/20/2012 6:00,tropical storm,0,50,986,448.8042,0
Nadine,9/20/2012 12:00,tropical storm,0,50,986,483.3276,0
Nadine,9/20/2012 18:00,tropical storm,0,55,984,517.851,0
Nadine,9/21/2012 0:00,tropical storm,0,55,984,575.39,0
Nadine,9/21/2012 6:00,tropical storm,0,55,984,575.39,0
Nadine,9/21/2012 12:00,tropical storm,0,50,984,540.8666,0
Nadine,9/23/2012 0:00,tropical storm,0,45,987,425.7886,0
Nadine,9/23/2012 6:00,tropical storm,0,50,987,425.7886,0
Nadine,9/23/2012 12:00,tropical storm,0,50,987,391.2652,0
Nadine,9/23/2012 18:00,tropical storm,0,50,988,391.2652,0
Nadine,9/24/2012 0:00,tropical storm,0,45,990,391.2652,0
Nadine,9/24/2012 6:00,tropical storm,0,45,992,391.2652,0
Nadine,9/24/2012 12:00,tropical storm,0,45,995,368.2496,0
Nadine,9/24/2012 18:00,tropical storm,0,45,996,322.2184,0
Nadine,9/25/2012 0:00,tropical storm,0,40,996,287.695,0
Nadine,9/25/2012 6:00,tropical storm,0,40,996,287.695,0
Nadine,9/25/2012 12:00,tropical storm,0,40,997,287.695,0
Nadine,9/25/2012 18:00,tropical storm,0,40,997,287.695,0
Nadine,9/26/2012 0:00,tropical storm,0,40,998,264.6794,0
Nadine,9/26/2012 6:00,tropical storm,0,40,998,218.6482,0
Nadine,9/26/2012 12:00,tropical storm,0,45,995,218.6482,0
Nadine,9/26/2012 18:00,tropical storm,0,50,993,218.6482,0
Nadine,9/27/2012 0:00,tropical storm,0,50,993,218.6482,0
Nadine,9/27/2012 6:00,tropical storm,0,50,993,218.6482,0
Nadine,9/27/2012 12:00,tropical storm,0,50,993,218.6482,0
Nadine,9/27/2012 18:00,tropical storm,0,55,993,230.156,0
Nadine,9/28/2012 0:00,tropical storm,0,55,993,230.156,0
Nadine,9/28/2012 6:00,tropical storm,0,60,991,230.156,0
Nadine,9/28/2012 12:00,hurricane,1,65,988,218.6482,28.7695
Nadine,9/28/2012 18:00,hurricane,1,65,988,218.6482,28.7695
Nadine,9/29/2012 0:00,hurricane,1,65,988,184.1248,28.7695
Nadine,9/29/2012 6:00,hurricane,1,65,988,184.1248,28.7695
Nadine,9/29/2012 12:00,hurricane,1,65,988,184.1248,28.7695
Nadine,9/29/2012 18:00,hurricane,1,70,986,184.1248,28.7695
Nadine,9/30/2012 0:00,hurricane,1,75,983,184.1248,28.7695
Nadine,9/30/2012 6:00,hurricane,1,75,982,184.1248,28.7695
Nadine,9/30/2012 12:00,hurricane,1,80,978,184.1248,46.0312
Nadine,9/30/2012 18:00,hurricane,1,80,978,207.1404,57.539
Nadine,10/1/2012 0:00,hurricane,1,75,980,207.1404,57.539
Nadine,10/1/2012 6:00,hurricane,1,65,988,218.6482,34.5234
Nadine,10/1/2012 12:00,tropical storm,0,60,991,230.156,0
Nadine,10/1/2012 18:00,tropical storm,0,55,995,230.156,0
Nadine,10/2/2012 0:00,tropical storm,0,55,995,218.6482,0
Nadine,10/2/2012 6:00,tropical storm,0,55,995,218.6482,0
Nadine,10/2/2012 12:00,tropical storm,0,55,995,184.1248,0
Nadine,10/2/2012 18:00,tropical storm,0,55,995,172.617,0
Nadine,10/3/2012 0:00,tropical storm,0,50,998,172.617,0
Nadine,10/3/2012 6:00,tropical storm,0,45,1000,172.617,0
Nadine,10/3/2012 12:00,tropical storm,0,45,1000,207.1404,0
Nadine,10/3/2012 18:00,tropical storm,0,40,1000,207.1404,0
Oscar,10/3/2012 6:00,tropical depression,-1,30,1006,0,0
Oscar,10/3/2012 12:00,tropical depression,-1,30,1006,0,0
Oscar,10/3/2012 18:00,tropical storm,0,35,1005,138.0936,0
Oscar,10/4/2012 0:00,tropical storm,0,40,1002,161.1092,0
Oscar,10/4/2012 6:00,tropical storm,0,40,1001,184.1248,0
Oscar,10/4/2012 12:00,tropical storm,0,45,998,207.1404,0
Oscar,10/4/2012 18:00,tropical storm,0,45,996,207.1404,0
Oscar,10/5/2012 0:00,tropical storm,0,45,995,207.1404,0
Oscar,10/5/2012 6:00,tropical storm,0,45,994,207.1404,0
Oscar,10/5/2012 12:00,tropical storm,0,45,994,207.1404,0
Patty,10/11/2012 0:00,tropical depression,-1,30,1010,0,0
Patty,10/11/2012 6:00,tropical storm,0,35,1009,69.0468,0
Patty,10/11/2012 12:00,tropical storm,0,35,1008,69.0468,0
Patty,10/11/2012 18:00,tropical storm,0,35,1007,69.0468,0
Patty,10/12/2012 0:00,tropical storm,0,40,1005,92.0624,0
Patty,10/12/2012 6:00,tropical storm,0,40,1005,80.5546,0
Patty,10/12/2012 12:00,tropical storm,0,40,1006,69.0468,0
Patty,10/12/2012 18:00,tropical storm,0,35,1007,57.539,0
Patty,10/13/2012 0:00,tropical storm,0,35,1007,34.5234,0
Patty,10/13/2012 6:00,tropical depression,-1,30,1008,0,0
Rafael,10/12/2012 18:00,tropical storm,0,35,1006,172.617,0
Rafael,10/13/2012 0:00,tropical storm,0,35,1007,172.617,0
Rafael,10/13/2012 6:00,tropical storm,0,35,1006,172.617,0
Rafael,10/13/2012 12:00,tropical storm,0,35,1006,172.617,0
Rafael,10/13/2012 18:00,tropical storm,0,40,1004,172.617,0
Rafael,10/14/2012 0:00,tropical storm,0,45,1004,172.617,0
Rafael,10/14/2012 6:00,tropical storm,0,45,1003,172.617,0
Rafael,10/14/2012 12:00,tropical storm,0,50,999,241.6638,0
Rafael,10/14/2012 18:00,tropical storm,0,55,994,287.695,0
Rafael,10/15/2012 0:00,tropical storm,0,60,989,287.695,0
Rafael,10/15/2012 6:00,hurricane,1,65,986,287.695,57.539
Rafael,10/15/2012 12:00,hurricane,1,70,983,310.7106,57.539
Rafael,10/15/2012 18:00,hurricane,1,75,979,345.234,57.539
Rafael,10/16/2012 0:00,hurricane,1,80,974,345.234,57.539
Rafael,10/16/2012 6:00,hurricane,1,80,972,356.7418,69.0468
Rafael,10/16/2012 12:00,hurricane,1,80,969,356.7418,69.0468
Rafael,10/16/2012 18:00,hurricane,1,75,970,345.234,69.0468
Rafael,10/17/2012 0:00,hurricane,1,75,970,345.234,80.5546
Rafael,10/17/2012 6:00,hurricane,1,70,972,414.2808,103.5702
Rafael,10/17/2012 12:00,hurricane,1,65,972,483.3276,103.5702
Sandy,10/22/2012 12:00,tropical depression,-1,30,1002,0,0
Sandy,10/22/2012 18:00,tropical storm,0,35,1000,69.0468,0
Sandy,10/23/2012 0:00,tropical storm,0,40,998,69.0468,0
Sandy,10/23/2012 6:00,tropical storm,0,40,998,92.0624,0
Sandy,10/23/2012 12:00,tropical storm,0,40,995,115.078,0
Sandy,10/23/2012 18:00,tropical storm,0,45,993,138.0936,0
Sandy,10/24/2012 0:00,tropical storm,0,55,990,218.6482,0
Sandy,10/24/2012 6:00,tropical storm,0,60,987,230.156,0
Sandy,10/24/2012 12:00,hurricane,1,65,981,264.6794,23.0156
Sandy,10/24/2012 18:00,hurricane,1,75,972,287.695,63.2929
Sandy,10/24/2012 19:00,hurricane,1,75,971,287.695,63.2929
Sandy,10/25/2012 0:00,hurricane,2,85,964,356.7418,63.2929
Sandy,10/25/2012 5:00,hurricane,3,100,954,414.2808,63.2929
Sandy,10/25/2012 6:00,hurricane,3,100,954,414.2808,51.7851
Sandy,10/25/2012 9:00,hurricane,2,95,960,483.3276,51.7851
Sandy,10/25/2012 12:00,hurricane,2,95,966,552.3744,57.539
Sandy,10/25/2012 18:00,hurricane,2,90,963,621.4212,57.539
Sandy,10/26/2012 0:00,hurricane,1,75,965,655.9446,69.0468
Sandy,10/26/2012 6:00,hurricane,1,70,968,621.4212,92.0624
Sandy,10/26/2012 12:00,hurricane,1,65,970,609.9134,103.5702
Sandy,10/26/2012 18:00,hurricane,1,65,971,655.9446,103.5702
Sandy,10/27/2012 0:00,tropical storm,0,60,969,724.9914,0
Sandy,10/27/2012 6:00,tropical storm,0,60,968,724.9914,0
Sandy,10/27/2012 12:00,hurricane,1,70,956,759.5148,138.0936
Sandy,10/27/2012 18:00,hurricane,1,70,960,794.0382,207.1404
Sandy,10/28/2012 0:00,hurricane,1,65,960,897.6084,207.1404
Sandy,10/28/2012 6:00,hurricane,1,65,959,863.085,207.1404
Sandy,10/28/2012 12:00,hurricane,1,65,954,863.085,207.1404
Sandy,10/28/2012 18:00,hurricane,1,65,952,920.624,207.1404
Sandy,10/29/2012 0:00,hurricane,1,70,950,978.163,172.617
Sandy,10/29/2012 6:00,hurricane,1,80,947,1001.1786,172.617
Sandy,10/29/2012 12:00,hurricane,2,85,945,943.6396,138.0936
Sandy,10/29/2012 18:00,hurricane,1,80,940,966.6552,345.234
Tony,10/22/2012 18:00,tropical depression,-1,30,1006,0,0
Tony,10/23/2012 0:00,tropical depression,-1,30,1006,0,0
Tony,10/23/2012 6:00,tropical depression,-1,30,1006,0,0
Tony,10/23/2012 12:00,tropical depression,-1,30,1006,0,0
Tony,10/23/2012 18:00,tropical depression,-1,30,1005,0,0
Tony,10/24/2012 0:00,tropical storm,0,35,1004,46.0312,0
Tony,10/24/2012 6:00,tropical storm,0,40,1003,103.5702,0
Tony,10/24/2012 12:00,tropical storm,0,45,1000,103.5702,0
Tony,10/24/2012 18:00,tropical storm,0,45,1000,103.5702,0
Tony,10/25/2012 0:00,tropical storm,0,45,1000,115.078,0
Tony,10/25/2012 6:00,tropical storm,0,45,1000,149.6014,0
Tony,10/25/2012 12:00,tropical storm,0,35,1000,138.0936,0
Andrea,6/5/2013 18:00,tropical storm,0,35,1006,138.0936,0
Andrea,6/6/2013 0:00,tropical storm,0,40,1002,138.0936,0
Andrea,6/6/2013 6:00,tropical storm,0,50,999,138.0936,0
Andrea,6/6/2013 12:00,tropical storm,0,55,995,138.0936,0
Andrea,6/6/2013 18:00,tropical storm,0,55,993,207.1404,0
Andrea,6/6/2013 22:00,tropical storm,0,50,992,207.1404,0
Andrea,6/7/2013 0:00,tropical storm,0,40,993,138.0936,0
Andrea,6/7/2013 6:00,tropical storm,0,40,996,138.0936,0
Andrea,6/7/2013 12:00,tropical storm,0,40,996,207.1404,0
Barry,6/17/2013 12:00,tropical depression,-1,30,1007,0,0
Barry,6/17/2013 18:00,tropical depression,-1,30,1007,0,0
Barry,6/17/2013 22:00,tropical depression,-1,30,1006,0,0
Barry,6/18/2013 0:00,tropical depression,-1,30,1007,0,0
Barry,6/18/2013 6:00,tropical depression,-1,25,1009,0,0
Barry,6/18/2013 12:00,tropical depression,-1,30,1008,0,0
Barry,6/18/2013 18:00,tropical depression,-1,30,1008,0,0
Barry,6/19/2013 0:00,tropical depression,-1,30,1007,0,0
Barry,6/19/2013 6:00,tropical depression,-1,30,1007,0,0
Barry,6/19/2013 12:00,tropical storm,0,35,1006,57.539,0
Barry,6/19/2013 18:00,tropical storm,0,40,1005,115.078,0
Barry,6/20/2013 0:00,tropical storm,0,40,1003,115.078,0
Barry,6/20/2013 6:00,tropical storm,0,40,1003,115.078,0
Barry,6/20/2013 11:00,tropical storm,0,40,1003,115.078,0
Barry,6/20/2013 12:00,tropical storm,0,40,1004,80.5546,0
Barry,6/20/2013 18:00,tropical depression,-1,30,1007,0,0
Chantal,7/7/2013 12:00,tropical storm,0,35,1011,34.5234,0
Chantal,7/7/2013 18:00,tropical storm,0,35,1011,46.0312,0
Chantal,7/8/2013 0:00,tropical storm,0,35,1010,46.0312,0
Chantal,7/8/2013 6:00,tropical storm,0,35,1009,46.0312,0
Chantal,7/8/2013 12:00,tropical storm,0,40,1008,138.0936,0
Chantal,7/8/2013 18:00,tropical storm,0,45,1007,138.0936,0
Chantal,7/9/2013 0:00,tropical storm,0,50,1006,161.1092,0
Chantal,7/9/2013 6:00,tropical storm,0,50,1005,161.1092,0
Chantal,7/9/2013 12:00,tropical storm,0,55,1003,161.1092,0
Chantal,7/9/2013 18:00,tropical storm,0,55,1006,161.1092,0
Chantal,7/10/2013 0:00,tropical storm,0,45,1008,138.0936,0
Chantal,7/10/2013 6:00,tropical storm,0,40,1010,92.0624,0
Chantal,7/10/2013 12:00,tropical storm,0,40,1011,92.0624,0
Dorian,7/23/2013 18:00,tropical depression,-1,25,1008,0,0
Dorian,7/24/2013 0:00,tropical depression,-1,30,1007,0,0
Dorian,7/24/2013 6:00,tropical storm,0,35,1006,46.0312,0
Dorian,7/24/2013 12:00,tropical storm,0,40,1005,46.0312,0
Dorian,7/24/2013 18:00,tropical storm,0,45,1004,46.0312,0
Dorian,7/25/2013 0:00,tropical storm,0,45,1004,46.0312,0
Dorian,7/25/2013 6:00,tropical storm,0,50,1002,80.5546,0
Dorian,7/25/2013 12:00,tropical storm,0,50,1002,80.5546,0
Dorian,7/25/2013 18:00,tropical storm,0,50,1003,80.5546,0
Dorian,7/26/2013 0:00,tropical storm,0,45,1005,80.5546,0
Dorian,7/26/2013 6:00,tropical storm,0,45,1006,80.5546,0
Dorian,7/26/2013 12:00,tropical storm,0,45,1008,57.539,0
Dorian,7/26/2013 18:00,tropical storm,0,40,1010,57.539,0
Dorian,7/27/2013 0:00,tropical storm,0,35,1012,57.539,0
Dorian,7/27/2013 6:00,tropical storm,0,35,1012,57.539,0
Dorian,7/27/2013 12:00,tropical storm,0,35,1012,69.0468,0
Dorian,8/2/2013 18:00,tropical depression,-1,25,1013,0,0
Dorian,8/3/2013 0:00,tropical depression,-1,30,1013,0,0
Dorian,8/3/2013 6:00,tropical depression,-1,30,1013,0,0
Dorian,8/3/2013 12:00,tropical depression,-1,30,1013,0,0
Erin,8/15/2013 0:00,tropical depression,-1,30,1008,0,0
Erin,8/15/2013 6:00,tropical storm,0,35,1007,34.5234,0
Erin,8/15/2013 12:00,tropical storm,0,35,1007,34.5234,0
Erin,8/15/2013 18:00,tropical storm,0,35,1007,34.5234,0
Erin,8/16/2013 0:00,tropical storm,0,35,1007,34.5234,0
Erin,8/16/2013 6:00,tropical storm,0,35,1007,34.5234,0
Erin,8/16/2013 12:00,tropical storm,0,35,1007,34.5234,0
Erin,8/16/2013 18:00,tropical storm,0,35,1007,34.5234,0
Erin,8/17/2013 0:00,tropical storm,0,40,1006,126.5858,0
Erin,8/17/2013 6:00,tropical storm,0,40,1006,126.5858,0
Erin,8/17/2013 12:00,tropical storm,0,35,1007,69.0468,0
Erin,8/17/2013 18:00,tropical storm,0,35,1007,69.0468,0
Erin,8/18/2013 0:00,tropical storm,0,35,1007,69.0468,0
Fernand,8/25/2013 12:00,tropical depression,-1,30,1006,0,0
Fernand,8/25/2013 18:00,tropical storm,0,45,1004,57.539,0
Fernand,8/26/2013 0:00,tropical storm,0,50,1001,69.0468,0
Fernand,8/26/2013 4:00,tropical storm,0,50,1001,69.0468,0
Fernand,8/26/2013 6:00,tropical storm,0,45,1002,69.0468,0
Fernand,8/26/2013 12:00,tropical depression,-1,30,1005,0,0
Gabrielle,9/4/2013 18:00,tropical depression,-1,30,1010,0,0
Gabrielle,9/5/2013 0:00,tropical depression,-1,30,1008,0,0
Gabrielle,9/5/2013 6:00,tropical depression,-1,30,1008,0,0
Gabrielle,9/5/2013 12:00,tropical depression,-1,30,1010,0,0
Gabrielle,9/10/2013 0:00,tropical depression,-1,30,1007,0,0
Gabrielle,9/10/2013 6:00,tropical storm,0,40,1005,115.078,0
Gabrielle,9/10/2013 12:00,tropical storm,0,55,1003,184.1248,0
Gabrielle,9/10/2013 18:00,tropical storm,0,50,1004,184.1248,0
Gabrielle,9/11/2013 0:00,tropical storm,0,50,1004,184.1248,0
Gabrielle,9/11/2013 6:00,tropical storm,0,45,1008,138.0936,0
Gabrielle,9/11/2013 12:00,tropical storm,0,40,1009,126.5858,0
Gabrielle,9/11/2013 18:00,tropical storm,0,35,1009,103.5702,0
Gabrielle,9/12/2013 0:00,tropical depression,-1,30,1009,0,0
Gabrielle,9/12/2013 6:00,tropical depression,-1,30,1009,0,0
Gabrielle,9/12/2013 12:00,tropical storm,0,35,1008,103.5702,0
Gabrielle,9/12/2013 18:00,tropical storm,0,35,1008,92.0624,0
Gabrielle,9/13/2013 0:00,tropical storm,0,35,1008,69.0468,0
Gabrielle,9/13/2013 6:00,tropical depression,-1,30,1007,0,0
Gabrielle,9/13/2013 12:00,tropical depression,-1,30,1005,0,0
Eight,9/6/2013 12:00,tropical depression,-1,30,1009,0,0
Eight,9/6/2013 18:00,tropical depression,-1,30,1008,0,0
Eight,9/7/2013 0:00,tropical depression,-1,25,1009,0,0
Humberto,9/8/2013 18:00,tropical depression,-1,25,1008,0,0
Humberto,9/9/2013 0:00,tropical depression,-1,30,1007,0,0
Humberto,9/9/2013 6:00,tropical storm,0,35,1006,69.0468,0
Humberto,9/9/2013 12:00,tropical storm,0,40,1005,115.078,0
Humberto,9/9/2013 18:00,tropical storm,0,45,1004,138.0936,0
Humberto,9/10/2013 0:00,tropical storm,0,50,1002,149.6014,0
Humberto,9/10/2013 6:00,tropical storm,0,55,1000,172.617,0
Humberto,9/10/2013 12:00,tropical storm,0,55,1000,184.1248,0
Humberto,9/10/2013 18:00,tropical storm,0,55,999,184.1248,0
Humberto,9/11/2013 0:00,tropical storm,0,55,998,207.1404,0
Humberto,9/11/2013 6:00,tropical storm,0,60,994,218.6482,0
Humberto,9/11/2013 12:00,hurricane,1,70,987,218.6482,34.5234
Humberto,9/11/2013 18:00,hurricane,1,80,979,218.6482,46.0312
Humberto,9/12/2013 0:00,hurricane,1,80,979,253.1716,69.0468
Humberto,9/12/2013 6:00,hurricane,1,80,979,299.2028,69.0468
Humberto,9/12/2013 12:00,hurricane,1,75,980,345.234,69.0468
Humberto,9/12/2013 18:00,hurricane,1,75,980,356.7418,69.0468
Humberto,9/13/2013 0:00,hurricane,1,70,982,368.2496,69.0468
Humberto,9/13/2013 6:00,tropical storm,0,60,986,368.2496,0
Humberto,9/13/2013 12:00,tropical storm,0,55,988,368.2496,0
Humberto,9/13/2013 18:00,tropical storm,0,45,995,345.234,0
Humberto,9/15/2013 0:00,tropical storm,0,35,1004,207.1404,0
Humberto,9/15/2013 6:00,tropical storm,0,35,1004,218.6482,0
Humberto,9/15/2013 12:00,tropical storm,0,35,1004,230.156,0
Humberto,9/15/2013 18:00,tropical storm,0,35,1004,230.156,0
Humberto,9/16/2013 0:00,tropical storm,0,35,1004,230.156,0
Humberto,9/16/2013 6:00,tropical storm,0,35,1004,218.6482,0
Humberto,9/16/2013 12:00,tropical storm,0,40,1000,207.1404,0
Humberto,9/16/2013 18:00,tropical storm,0,40,1000,195.6326,0
Humberto,9/17/2013 0:00,tropical storm,0,35,1002,184.1248,0
Humberto,9/17/2013 6:00,tropical storm,0,35,1002,161.1092,0
Ingrid,9/12/2013 18:00,tropical depression,-1,30,1004,0,0
Ingrid,9/13/2013 0:00,tropical depression,-1,30,1003,0,0
Ingrid,9/13/2013 6:00,tropical depression,-1,30,1002,0,0
Ingrid,9/13/2013 12:00,tropical storm,0,35,1000,92.0624,0
Ingrid,9/13/2013 18:00,tropical storm,0,40,996,103.5702,0
Ingrid,9/14/2013 0:00,tropical storm,0,50,993,138.0936,0
Ingrid,9/14/2013 6:00,tropical storm,0,55,990,138.0936,0
Ingrid,9/14/2013 12:00,tropical storm,0,60,989,138.0936,0
Ingrid,9/14/2013 18:00,hurricane,1,65,986,138.0936,23.0156
Ingrid,9/15/2013 0:00,hurricane,1,75,983,161.1092,34.5234
Ingrid,9/15/2013 6:00,hurricane,1,75,985,161.1092,34.5234
Ingrid,9/15/2013 12:00,hurricane,1,65,989,149.6014,23.0156
Ingrid,9/15/2013 18:00,hurricane,1,65,987,161.1092,23.0156
Ingrid,9/16/2013 0:00,hurricane,1,70,989,149.6014,17.2617
Ingrid,9/16/2013 6:00,tropical storm,0,60,990,138.0936,0
Ingrid,9/16/2013 11:00,tropical storm,0,55,991,103.5702,0
Ingrid,9/16/2013 12:00,tropical storm,0,55,991,103.5702,0
Ingrid,9/16/2013 18:00,tropical storm,0,40,998,92.0624,0
Ingrid,9/17/2013 0:00,tropical depression,-1,25,1006,0,0
Jerry,9/29/2013 0:00,tropical depression,-1,30,1010,0,0
Jerry,9/29/2013 6:00,tropical depression,-1,30,1010,0,0
Jerry,9/29/2013 12:00,tropical depression,-1,30,1010,0,0
Jerry,9/29/2013 18:00,tropical depression,-1,30,1010,0,0
Jerry,9/30/2013 0:00,tropical depression,-1,30,1009,0,0
Jerry,9/30/2013 6:00,tropical storm,0,35,1008,34.5234,0
Jerry,9/30/2013 12:00,tropical storm,0,35,1008,46.0312,0
Jerry,9/30/2013 18:00,tropical storm,0,40,1006,80.5546,0
Jerry,10/1/2013 0:00,tropical storm,0,45,1005,103.5702,0
Jerry,10/1/2013 6:00,tropical storm,0,40,1006,103.5702,0
Jerry,10/1/2013 12:00,tropical storm,0,40,1007,80.5546,0
